Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD007757,Jennifer Diaz,Port Michaelfurt,"Peterson, Cannon and Evans",Chinese,23-02-2023,96,1165.09,Partner B,Cash,1,During happen body other scientist clear likely whole visit still almost catch family.,27-07-2024,TRUE,Popemouth
ORD007758,Daniel Perkins,Haasland,Terry-Powell,Indian,07-09-2024,84,600.78,Partner B,Debit Card,5,Happen five staff successful parent walk place three grow left degree federal process.,20-10-2024,TRUE,Martinview
ORD007759,Lauren Perez,Williamshaven,Jackson-Howard,Indian,11-06-2023,49,1012.56,Partner C,Debit Card,3,Able central organization economy language newspaper painting specific cultural treatment financial top.,23-08-2024,TRUE,Leetown
ORD007760,Karen Rodriguez,West Robertfurt,"Gonzalez, Perry and Webb",American,31-03-2024,51,1599.53,Partner B,Net Banking,2,Book serious street performance fish sometimes theory.,04-05-2024,FALSE,Troyberg
ORD007761,Brandy Cooper,North Gregorybury,Schultz-Poole,American,10-09-2024,31,1982.72,Partner D,Debit Card,3,Single we civil language first case rich.,15-08-2024,FALSE,New Williamside
ORD007762,James Martin,North Deniseborough,"Johnson, Mccullough and Dennis",Japanese,16-02-2023,100,1517.85,Partner B,UPI,1,Game increase myself everyone daughter plan.,15-05-2023,TRUE,Wrightville
ORD007763,David Bender,Port Peter,"Benson, Holmes and Sparks",Japanese,07-11-2024,84,306.12,Partner C,Cash,3,Throw billion suddenly guess state week beyond.,15-03-2023,FALSE,West Allisonborough
ORD007764,Latoya Johnson,Kevinmouth,Burgess Ltd,Japanese,18-07-2024,90,1084.12,Partner B,Debit Card,5,Security class threat almost remember ago chance like voice.,20-11-2024,FALSE,North Taylorville
ORD007765,Donald Gallagher,Port Andrea,Johnson Inc,Mexican,01-11-2024,93,112.49,Partner B,Debit Card,5,Figure so recently when laugh house suffer.,30-11-2023,FALSE,Clarkfurt
ORD007766,Casey Sims,Mcdowellhaven,Baker Ltd,Mexican,18-10-2023,23,1890.18,Partner D,Cash,1,Rock analysis pattern without difficult list still physical.,27-06-2024,FALSE,Lake Brianmouth
ORD007767,Donald Jackson,Williamfurt,"Weaver, Shepard and Cruz",Mexican,09-10-2023,40,713.08,Partner B,Net Banking,3,Near to event edge huge pick plant particularly theory role hear above.,31-12-2023,TRUE,Williamton
ORD007768,Kristin Watkins,Reyesport,"Jones, Rowe and Price",Japanese,30-07-2023,19,1559.37,Partner B,Debit Card,4,Here trip college hospital themselves career alone plant food in.,12-04-2024,FALSE,Maryton
ORD007769,Paige Fletcher,Lake Dana,Baker LLC,Mexican,30-01-2023,68,1071.66,Partner C,Net Banking,2,Next one certainly speak support prove seven life can painting.,23-08-2024,TRUE,Nicholasbury
ORD007770,Jennifer Hall,Port Williamton,Gibbs-Hancock,Japanese,13-08-2024,59,1926.91,Partner C,Debit Card,2,Audience reach break change daughter set light item audience cell charge despite act.,31-05-2023,FALSE,Manningview
ORD007771,Sandra Giles,Victorialand,White-Cruz,Thai,01-06-2023,104,1557.7,Partner B,Debit Card,3,Evening inside position become bed popular night benefit.,08-05-2023,FALSE,Bradleyshire
ORD007772,Ricky Boyd,East Christopherberg,King-Klein,Italian,16-03-2023,78,1560.94,Partner A,Debit Card,2,Outside impact account argue agent list house skill generation voice figure local myself.,23-03-2023,FALSE,Jeremyland
ORD007773,Diane Moore,Lake Jeremyport,Wells PLC,Indian,09-07-2024,37,1856.31,Partner C,Debit Card,5,Current investment easy quite knowledge heart bad understand may billion college.,16-11-2024,FALSE,Nguyenland
ORD007774,Patrick Johnson,Lopezchester,Jackson-Kelly,Japanese,25-12-2023,17,1112.74,Partner B,Net Banking,3,Thing want local system charge unit difference which.,22-12-2023,FALSE,Grantport
ORD007775,Misty Smith,Port Monica,"Massey, Morrison and Wright",Japanese,02-07-2023,119,1929.52,Partner D,Net Banking,4,Turn hundred heart reality prevent hotel remember.,19-05-2023,FALSE,South Debbiehaven
ORD007776,Megan Jimenez,Michaelstad,Chambers-Young,Japanese,23-12-2024,52,330.57,Partner A,UPI,1,Memory yet poor surface among yeah there but boy.,27-08-2023,FALSE,Joshuafort
ORD007777,Yvonne Myers,Lake Ashley,"Fisher, Brooks and Palmer",American,16-07-2024,27,1982.63,Partner B,Cash,5,Small too building pressure likely bit wide minute strategy key head growth air.,26-02-2023,FALSE,New Kyleport
ORD007778,David White,South Kyleland,Avila-Roberts,Thai,13-06-2023,90,1275.55,Partner B,Credit Card,4,Goal design exist wait investment economic push sing foot join minute allow.,04-04-2024,FALSE,New Amberburgh
ORD007779,Larry Boyd,Port Jason,Sloan-Rogers,American,18-10-2024,87,375.58,Partner B,UPI,3,Song media go reflect sure least medical.,26-05-2023,TRUE,Langtown
ORD007780,Daniel Lawrence,Port Philip,Davis Ltd,Italian,05-02-2024,75,1654.65,Partner B,Credit Card,2,Main none never pressure we pull effort all another hit.,03-07-2024,TRUE,Nicoleland
ORD007781,Danny Fowler,Timothyfurt,"Taylor, Ortega and Clark",Indian,09-04-2023,61,1873.91,Partner D,Net Banking,3,Possible someone continue ask always factor increase later oil degree but manage.,04-04-2023,FALSE,Paulaview
ORD007782,Donna Castro,Bentonfurt,Newman LLC,Indian,31-10-2024,11,161.92,Partner A,Debit Card,4,Again door goal charge safe begin cut soon for.,27-04-2024,FALSE,East Janechester
ORD007783,Joshua White,Nathanshire,"Hart, Johnson and Conner",Japanese,12-02-2023,63,513.55,Partner D,Debit Card,1,Entire accept trouble big doctor actually carry according impact television.,11-05-2023,FALSE,Leroyville
ORD007784,Jason Lyons,North Rachaelmouth,"Henderson, Berry and Roberts",Japanese,18-01-2023,33,800.22,Partner D,Net Banking,2,American seem process approach safe particularly.,10-02-2024,FALSE,Baldwinburgh
ORD007785,Renee Hodges,Smithview,Simmons and Sons,Japanese,19-08-2023,75,1613.54,Partner C,Debit Card,1,Produce high wall less officer movement under bank tax score special.,04-06-2024,TRUE,Jamestown
ORD007786,Ryan Castro,East Katherine,"Maldonado, Trevino and Hoffman",Chinese,23-02-2024,72,1298.2,Partner A,Credit Card,5,Occur believe blue region too star never look let receive artist.,24-02-2023,FALSE,New Michael
ORD007787,Blake Bell,West Ryan,"Torres, Smith and Goodwin",American,17-06-2024,118,1523.08,Partner C,Net Banking,4,Audience national name little memory born.,05-10-2024,TRUE,West Alexis
ORD007788,Timothy Larsen,Lake Tamarafort,Arellano-Taylor,Indian,19-07-2024,104,977.63,Partner C,UPI,3,Well foot economic though ahead good ahead born first reason phone.,27-12-2023,TRUE,Elizabethmouth
ORD007789,Katherine Gregory,Lake Barbaraberg,"Aguilar, Irwin and Wright",Italian,22-03-2024,42,809,Partner C,Credit Card,5,Answer admit nothing simple catch better.,25-04-2023,FALSE,Kellychester
ORD007790,Charles Henry,West Geoffrey,"Greene, Christian and Adams",Chinese,16-10-2024,100,524.78,Partner D,Debit Card,2,Law officer bag together view action still condition camera people today fund eye.,04-03-2024,TRUE,Lake Amber
ORD007791,Douglas Dixon,New Sarah,"Foster, Edwards and Wang",Indian,24-06-2024,11,949.44,Partner B,Credit Card,2,Increase specific sell according without cup summer main stop season quickly common.,14-03-2024,FALSE,Stevenmouth
ORD007792,Crystal Kelley,Port Briannafort,Cherry PLC,American,21-02-2023,94,1890.28,Partner A,Cash,4,Save others down season also arm culture process picture million white able necessary.,21-08-2024,FALSE,Port Seanmouth
ORD007793,Pamela Dean,South Jennifer,"Nielsen, Fox and Cooke",American,24-05-2023,82,988.03,Partner C,UPI,4,None world heavy available three avoid management shoulder loss meeting choose.,02-08-2023,TRUE,Amandaport
ORD007794,Tina Blackburn MD,Matthewchester,Nelson-Burgess,Thai,01-11-2023,38,764.28,Partner C,Debit Card,2,Under operation behavior song development indicate scientist happy bit best shake.,24-04-2023,FALSE,Port Ericview
ORD007795,Stephanie Jones,Port Charlesborough,Gonzalez-Lewis,Thai,15-10-2024,63,993.7,Partner C,Cash,2,Learn manage federal marriage without first indicate trouble somebody seat.,13-10-2024,TRUE,Longfurt
ORD007796,Christopher Murphy,Bryanmouth,"Summers, Edwards and Stewart",American,06-02-2023,83,299.74,Partner D,Debit Card,2,Tell large stuff couple tough stop for.,08-01-2025,FALSE,West Joshuaton
ORD007797,Troy Ochoa,Claudialand,"Arroyo, Alvarado and Sanchez",Japanese,14-02-2023,46,1085.87,Partner A,Debit Card,4,Alone item rise program world at.,09-04-2023,TRUE,Davisville
ORD007798,Christian Roberts,West Mary,"Rodriguez, Ryan and Gilbert",Italian,11-08-2024,114,1057.1,Partner D,UPI,3,Throw sport environment player maybe effort natural office daughter hour paper before.,27-06-2023,TRUE,Dustinport
ORD007799,Kristin Blake,Adammouth,Johnson and Sons,American,04-10-2024,82,680.62,Partner A,Debit Card,1,Hot conference fast majority company purpose leader someone.,01-05-2023,FALSE,Finleyland
ORD007800,Kathleen Wright,Smithchester,"Edwards, Jackson and Garcia",Mexican,12-09-2024,48,1760.11,Partner C,Net Banking,4,Much before less charge lawyer threat early bad likely left subject center.,18-01-2024,TRUE,Jerrystad
ORD007801,Jason Simon,Jacksonville,Mooney and Sons,Italian,27-05-2024,115,1289.93,Partner A,Credit Card,1,Area me who model tree trade education two two travel gun wait tonight.,25-04-2023,FALSE,Port Kathytown
ORD007802,Brad Hill,Petersonborough,Banks-Jordan,Japanese,27-01-2024,89,1001.26,Partner D,Credit Card,2,Return bad cover determine whom study.,05-10-2023,FALSE,North Tiffany
ORD007803,Cynthia Patterson,Thompsonland,Jones-Klein,Italian,03-08-2024,112,1699.79,Partner A,UPI,2,Already thank system seat deep certainly recognize section important gas and imagine drive.,13-06-2023,FALSE,West Joshuafort
ORD007804,Scott Butler,South Marcuschester,Shepard-Ross,Indian,04-10-2024,14,377.54,Partner A,Cash,3,Body them real small sure part ever something guess member perhaps participant ready black.,09-10-2024,TRUE,Anthonyland
ORD007805,Barbara Lee,Lake Eric,"Turner, Rowland and Gates",Thai,17-04-2024,112,203.57,Partner C,UPI,1,Possible bank turn general the partner mouth art past indeed quality bag friend.,11-01-2025,TRUE,New Margaret
ORD007806,Adam Vega,Amyfurt,"Simon, Price and Lucas",Chinese,09-09-2024,17,984.31,Partner C,Credit Card,5,Computer floor hand letter bag weight remain whether.,28-04-2023,FALSE,Port Lisamouth
ORD007807,Joseph Robinson,Douglasville,Watson-Smith,Italian,05-08-2024,93,1076.48,Partner A,UPI,5,Describe statement agent remember level local ever phone itself among.,24-10-2023,FALSE,West Nicoleport
ORD007808,Willie Young,Hillmouth,Perez-Harper,Mexican,16-02-2024,100,557.82,Partner D,Credit Card,2,Budget pretty into care have would entire image quite.,04-04-2023,FALSE,Jenniferchester
ORD007809,Keith Henry,East Sarah,Davidson-Hendricks,Mexican,10-10-2024,86,395.4,Partner C,Credit Card,3,Congress case appear resource hit mission challenge hold eye.,27-12-2024,TRUE,Johnland
ORD007810,Curtis Scott,South Dennis,Gonzalez Ltd,Italian,03-09-2024,91,606.39,Partner B,Cash,2,Participant up friend response available cost return line career.,25-11-2024,FALSE,North Monica
ORD007811,Jennifer Moore,Donaldside,"Taylor, Pratt and Francis",Italian,16-12-2024,63,1775.28,Partner B,UPI,3,Challenge benefit PM address clear two hour.,10-02-2024,FALSE,Woodstad
ORD007812,Michael White,Poolehaven,"Perez, Griffin and Freeman",Japanese,30-05-2024,38,840.62,Partner A,Cash,2,Thousand ahead specific arrive president compare party claim best easy miss push.,23-04-2024,FALSE,North Jamesport
ORD007813,Francisco Mcdonald,West Peter,Sparks Inc,Indian,18-09-2023,114,375.4,Partner A,Net Banking,2,Agree finish class computer ability anything TV six either read professional boy computer character.,22-03-2024,FALSE,South Eric
ORD007814,Logan Williams,Shannonville,Larson Ltd,Indian,24-07-2023,41,591.85,Partner C,Debit Card,4,Deep according people move letter wife suggest.,05-04-2024,FALSE,West Kristin
ORD007815,Alyssa Friedman,Patriciafort,Garcia-Harris,Italian,25-01-2024,46,315.86,Partner A,Cash,2,Matter even vote also under campaign moment call.,08-07-2024,TRUE,Lake Pamela
ORD007816,Joseph Leon,North Patrick,Huff LLC,Italian,22-08-2024,98,825.46,Partner B,Credit Card,2,Can relate knowledge might listen bank safe look pattern budget discuss serve which.,14-09-2024,TRUE,West Brittany
ORD007817,Rachel Long,East Tracyton,Gordon-Roberts,American,03-02-2023,62,290.68,Partner D,Debit Card,2,Particular nothing around significant should sort building foot tonight.,21-05-2024,TRUE,New Tina
ORD007818,Angie Henderson MD,South Susanborough,Terry-Webb,American,02-09-2024,38,1659.09,Partner C,Debit Card,2,Dream bring news though beyond traditional move across perform but officer or summer.,30-08-2024,TRUE,Garrettside
ORD007819,Mrs. Kathryn Salinas,Brandontown,"Kennedy, Holden and Martinez",Thai,11-02-2023,95,765.68,Partner B,Debit Card,1,Technology reality us picture yard fast.,11-05-2023,FALSE,Lake Reginatown
ORD007820,James Martinez,Lake Josephville,Owen and Sons,Indian,06-01-2024,81,549.72,Partner A,Credit Card,5,Poor actually current fill job per young discover owner safe.,30-03-2023,FALSE,East Makaylaberg
ORD007821,Patrick Abbott,South Ashleyshire,Hahn-Briggs,Italian,22-11-2024,100,1955.43,Partner B,UPI,1,Up husband book at not under north series east.,29-11-2024,FALSE,Royland
ORD007822,Tyler Armstrong,West Melissamouth,Bailey-Griffith,Italian,05-06-2024,18,1862.51,Partner D,Net Banking,1,Fall weight summer peace none foot none north enter treat friend various walk.,16-07-2024,TRUE,Weberberg
ORD007823,Dr. Michael Lee,Williamsonhaven,"Ramsey, Williams and Fowler",Mexican,25-04-2024,15,820.94,Partner A,Credit Card,5,Camera the upon executive short dream history police bar still support check.,28-09-2023,TRUE,Reedton
ORD007824,Michael Le,New Kimberly,Kim Inc,American,30-04-2024,56,276.07,Partner A,UPI,1,Pretty father reason live success ground always school easy.,07-02-2023,TRUE,Smithville
ORD007825,Mary Jones,South Aaronville,"Taylor, Murphy and Ramirez",Thai,02-10-2024,72,1614.41,Partner C,UPI,5,Factor defense guess song key against.,28-05-2023,TRUE,Davismouth
ORD007826,Brittany Green,West Barbara,"Clarke, Evans and Burnett",Chinese,06-04-2023,42,1064.16,Partner A,Net Banking,2,Policy age seek to citizen letter point south next research grow trouble late.,09-01-2024,TRUE,North Lisa
ORD007827,Eric Garcia Jr.,South Matthew,"Stevenson, Wallace and Warner",Italian,06-05-2023,120,333.92,Partner B,Net Banking,3,Again want image management already specific partner news itself government agent physical.,28-08-2023,TRUE,Jenniferton
ORD007828,Jessica Garcia,Davishaven,Thomas-Jones,Thai,24-09-2024,64,1738.82,Partner D,Cash,3,Democrat at pay list with hold yet something energy low myself particular fly.,05-07-2024,TRUE,Jamietown
ORD007829,Sergio Kirk,Lake Peterchester,"Patton, Matthews and Williamson",Chinese,21-07-2024,33,1961.51,Partner D,Debit Card,2,Hope staff already international call PM.,06-04-2023,FALSE,New Vanessa
ORD007830,Kent Fuller,Williamview,Wilson-Carpenter,Japanese,03-06-2024,106,706.13,Partner C,Debit Card,2,The now time economy exist hundred join hold drive.,16-08-2023,TRUE,South Sydney
ORD007831,Mrs. Ashley Elliott,Port Kellyburgh,"Huffman, Meyer and Bailey",Japanese,29-07-2024,60,1503.24,Partner C,Net Banking,4,Expect weight from his customer red why decide member then above order.,30-01-2023,TRUE,West Frederick
ORD007832,Shannon Evans,South Robert,"Hall, Cunningham and Parker",Indian,19-02-2024,39,879.15,Partner D,Debit Card,2,Consider network since step deep pull morning into task particular picture common.,18-07-2023,FALSE,Port April
ORD007833,Jackson Walker,East Samuel,Walker Ltd,Thai,17-04-2024,51,661.91,Partner D,Credit Card,3,Actually this south already whole much wrong recent.,04-02-2024,FALSE,East Meganmouth
ORD007834,Edward Henderson Jr.,Ramirezton,Gonzales Inc,Japanese,19-05-2023,31,1790.1,Partner A,Credit Card,1,Professor wear system service until another away audience back.,20-04-2023,TRUE,Antoniotown
ORD007835,David Leach,East Misty,"Rivers, Johnson and Brown",American,01-02-2024,21,989.44,Partner D,Net Banking,2,Make work five else ever less those case.,31-12-2024,TRUE,West Rachelhaven
ORD007836,Sharon Horton,Joshuaberg,Reed-Scott,American,21-02-2024,35,1013.99,Partner C,Net Banking,5,Opportunity boy moment positive spend participant poor.,19-10-2024,FALSE,New Davidland
ORD007837,Brooke Lawson,West Karenton,Brandt LLC,Thai,26-10-2024,10,1614.5,Partner A,Credit Card,3,Tell back form democratic appear special special low.,24-01-2023,TRUE,East Jenniferchester
ORD007838,Brian Alvarez,Butlerstad,Thompson-Wagner,Chinese,02-02-2023,19,1917.34,Partner B,Credit Card,5,Our political return their without water whether economic again stock control.,22-06-2024,FALSE,Smithhaven
ORD007839,Jake Martinez,Woodport,"Hayes, Reyes and Miller",Mexican,20-06-2023,92,174.34,Partner A,UPI,4,Side field strategy doctor thing front today team join.,31-10-2023,TRUE,East Alan
ORD007840,Stephen Hawkins,East Allisonland,Cox PLC,Mexican,14-02-2023,96,124.46,Partner A,UPI,3,Civil station discuss center amount since school threat others reveal century.,24-04-2024,FALSE,North Gabrielle
